Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
21874551,"Copilul fluviului (Trilogia Confluenţei, #1)",Paul McAuley,"McAuley, Paul","Paul J. McAuley, Alina Sârbu","=""9737078985""","=""9789737078988""",0,3.70,Trei,Paperback,456,2014,1997,,2020/03/07,to-read,to-read (#319),to-read,,,,0,0
21903591,Prietenul andaluz,Alexander Söderberg,"Söderberg, Alexander",,"=""9737077490""","=""9789737077493""",0,3.21,Editura Trei,Paperback,600,2014,2012,,2020/03/07,to-read,to-read (#318),to-read,,,,0,0
22006299,Portbagaj,Ciprian Măceșaru,"Măceșaru, Ciprian",,"=""""","=""9786067190144""",0,3.14,Trei,Paperback,104,2014,2014,,2020/03/07,to-read,to-read (#317),to-read,,,,0,0
543873,Mister Pip,Lloyd Jones,"Jones, Lloyd",,"=""0385341067""","=""9780385341066""",0,3.68,The Dial Press,Hardcover,256,2007,2006,,2020/03/07,to-read,to-read (#316),to-read,,,,0,0
87804,Yes Man,Danny Wallace,"Wallace, Danny",,"=""1416918345""","=""9781416918349""",0,4.08,Gallery Books,Paperback,371,2006,2005,,2020/03/07,to-read,to-read (#315),to-read,,,,0,0
30545491,Cartea clanului din Baltimore,Joël Dicker,"Dicker, Joël","Doru Mareș, Gabriela Rigler","=""606719760X""","=""9786067197600""",0,4.12,Trei,Paperback,488,2016,2015,,2020/03/07,to-read,to-read (#314),to-read,,,,0,0
16187748,Sirenele Bagdadului,Yasmina Khadra,"Khadra, Yasmina",,"=""""","=""9789737072849""",0,3.86,Trei,Paperback,296,2009,2006,,2020/03/07,to-read,to-read (#313),to-read,,,,0,0
31187394,"Negru ca abanosul (Lumikki Andersson, #3)",Salla Simukka,"Simukka, Salla",Ioana Filat,"=""6067197685""","=""9786067197686""",0,3.54,Trei,Paperback,160,2016,2014,,2020/03/07,to-read,to-read (#312),to-read,,,,0,0
15992745,Kaïken,Jean-Christophe Grangé,"Grangé, Jean-Christophe",,"=""2226243038""","=""9782226243034""",0,3.65,Albin Michel,Paperback,480,2012,2012,,2020/03/07,to-read,to-read (#311),to-read,,,,0,0
23628464,Secțiune printr-un oraș bolnav,Serge Brussolo,"Brussolo, Serge",Ana Antonescu,"=""6067190907""","=""9786067190908""",0,3.56,Trei,Paperback,248,2014,1980,,2020/03/07,to-read,to-read (#310),to-read,,,,0,0
25641878,"Regina Adevărată (Regina ținutului Tearling, #1)",Erika Johansen,"Johansen, Erika",,"=""6067191695""","=""9786067191691""",0,3.99,Trei,Paperback,536,2015,2014,,2020/03/07,to-read,to-read (#309),to-read,,,,0,0
35278637,"Lumea de Apoi (Penryn & the End of Days, #2)",Susan Ee,"Ee, Susan",Alex Văsieş,"=""6067199319""","=""9786067199314""",0,4.15,Trei,Paperback,392,2017,2013,,2020/03/07,to-read,to-read (#308),to-read,,,,0,0
38891524,Astronautul din Boemia,Jaroslav Kalfar,"Kalfar, Jaroslav",Laurenţiu Dulman,"=""""","=""""",0,3.81,Trei,Paperback,336,2018,2017,,2020/03/07,to-read,to-read (#307),to-read,,,,0,0
36763275,Impostoarea,E. Lockhart,"Lockhart, E.",,"=""""","=""""",0,3.25,Trei,Paperback,288,2017,2017,,2020/03/07,to-read,to-read (#306),to-read,,,,0,0
38106591,"Sursa (Vrăji în Savannah, #2)",J.D. Horn,"Horn, J.D.",Ana-Veronica Mircea,"=""""","=""""",0,3.96,Trei,Paperback,440,2018,2014,,2020/03/07,to-read,to-read (#305),to-read,,,,0,0
44584989,Monștrii din oameni,Patrick Ness,"Ness, Patrick",Mihai Dan Pavelescu,"=""6067198312""","=""9786067198317""",0,4.22,Trei,Paperback,600,2017,2010,,2020/03/07,to-read,to-read (#304),to-read,,,,0,0
18271724,"Rosy & John (Camille Verhœven, #3)",Pierre Lemaitre,"Lemaitre, Pierre",,"=""2253175951""","=""9782253175957""",0,3.62,Le Livre de Poche,Mass Market Paperback,142,2014,2011,,2020/03/07,to-read,to-read (#303),to-read,,,,0,0
36764293,Bariera (Vrăji în Savannah #1),J.D. Horn,"Horn, J.D.",,"=""""","=""""",0,3.82,Trei,Paperback,360,2017,2014,,2020/03/07,to-read,to-read (#302),to-read,,,,0,0
37881258,"După asfințit (Minți primejdioase, #3)",Alexandra Bracken,"Bracken, Alexandra",Mihaela Apetrei,"=""""","=""""",0,4.25,Trei,Paperback,624,2017,2014,,2020/03/07,to-read,to-read (#301),to-read,,,,0,0
38106565,"Cerneală (Cărți scrise pe piele, #1)",Alice Broadway,"Broadway, Alice",Monica Vlad,"=""6064003219""","=""9786064003218""",0,3.58,Trei,Paperback,336,2018,2017,,2020/03/07,to-read,to-read (#300),to-read,,,,0,0
36697514,Scrisoare pentru două iubiri,Kathryn Hughes,"Hughes, Kathryn",,"=""""","=""""",0,4.05,Editura Trei,Paperback,376,2017,2013,,2020/03/07,to-read,to-read (#299),to-read,,,,0,0
36630475,"Controlul gandurilor (Doctrina mortala, #2)",James Dashner,"Dashner, James",Mihaela Doagă,"=""""","=""9786064001153""",0,3.95,,Paperback,336,2017,2014,,2020/03/10,to-read,to-read (#298),to-read,,,,0,0
43667590,Cu pretul vietii-O poveste despre curaj si supravietuire la Auschwitz,Max Eisen,"Eisen, Max",,"=""6060061362""","=""9786060061366""",0,4.56,Rao,Hardcover,256,2018,2016,,2020/03/07,to-read,to-read (#297),to-read,,,,0,0
23215432,Locuri întunecate,Gillian Flynn,"Flynn, Gillian",,"=""""","=""9786067191066""",5,3.95,Trei,Paperback,482,2014,2009,2020/03/07,2020/03/02,,,read,,,,1,0
22678706,"Dexter: Vise întunecate (Dexter, #1)",Jeff Lindsay,"Lindsay, Jeff",,"=""6069351088""","=""9786069351086""",5,3.90,Paladin,Hardcover,273,2014,2004,2020/03/07,2020/03/02,,,read,,,,1,0
34625110,Dragul și devotatul Dexter,Jeff Lindsay,"Lindsay, Jeff",,"=""6068673316""","=""9786068673318""",5,3.86,Paladin,Hardcover,293,2016,2005,2020/03/07,2020/03/02,,,read,,,,1,0
25677959,Avertisment,Renée Knight,"Knight, Renée",Ioana Socolescu,"=""6067192853""","=""9786067192858""",5,3.60,Editura Trei,Paperback,336,2015,2015,2020/03/07,2020/03/02,,,read,,,,1,0
13507716,Crimă prin mica publicitate,Rodica Ojog-Braşoveanu,"Ojog-Braşoveanu, Rodica",,"=""9738788196""","=""""",3,3.65,Editura Kullusys,Paperback,96,2007,1991,2020/03/07,2020/03/02,,,read,,,,1,0
34946763,Ultima stea (Al cincilea val #3),Rick Yancey,"Yancey, Rick",,"=""""","=""""",5,3.61,,Hardcover,391,,2016,2020/03/07,2020/03/02,,,read,,,,1,0
26516587,"Marea nesfârşită (Al cincilea val, #2)",Rick Yancey,"Yancey, Rick",Iulia Pomagă,"=""""","=""9786069396209""",5,3.84,Young Art,Hardcover,384,2015,2014,2020/03/07,2020/03/02,,,read,,,,1,0
24924155,"Al cincilea val (Al cincilea val, #1)",Rick Yancey,"Yancey, Rick",,"=""6069363191""","=""9786069363195""",5,4.01,Young Art,Hardcover,530,2015,2013,2020/03/07,2020/03/02,,,read,,,,1,0
17257382,Apel din necunoscut,Rodica Ojog-Braşoveanu,"Ojog-Braşoveanu, Rodica",,"=""6065793132""","=""9786065793132""",5,4.16,Nemira,Paperback,303,2012,2007,2020/03/07,2020/03/02,,,read,,,,1,0
17264712,Pata umană,Philip Roth,"Roth, Philip",,"=""9736812421""","=""9789736812422""",5,3.91,Editura Polirom,Paperback,480,2003,2000,2020/03/07,2020/03/02,,,read,,,,1,0
9308125,Moartea semnează indescifrabil,Rodica Ojog-Braşoveanu,"Ojog-Braşoveanu, Rodica",,"=""9738642116""","=""""",5,4.13,Kullusys,Paperback,270,,1971,2020/03/07,2020/03/02,,,read,,,,1,0
13361296,Omul de la capătul firului,Rodica Ojog-Braşoveanu,"Ojog-Braşoveanu, Rodica",,"=""""","=""""",4,4.02,Albatros,Paperback,,,1973,2020/03/07,2020/03/02,,,read,,,,1,0
40994480,Cu sânge rece,Truman Capote,"Capote, Truman",,"=""""","=""""",5,4.09,Art,Hardcover,421,2015,1959,2020/03/07,2020/03/02,,,read,,,,1,0
16150015,Cele treisprezece motive,Jay Asher,"Asher, Jay",,"=""9731024468""","=""9789731024462""",5,3.85,Leda,Paperback,320,2012,2007,2020/03/07,2020/03/02,,,read,,,,1,0
43601381,Bird Box: Orbește,Josh Malerman,"Malerman, Josh",Liviu Szoke,"=""""","=""9786067935646""",5,4.04,Leda Edge,Paperback,352,2019,2014,2020/03/07,2020/03/02,,,read,,,,1,0
46039878,Casa bântuită,Shirley Jackson,"Jackson, Shirley",Marius Michal Klimowicz,"=""6063337830""","=""9786063337833""",2,3.82,Litera,Paperback,246,2019,1959,2020/03/07,2020/03/02,,,read,,,,1,0
15836874,Obiecte ascuţite,Gillian Flynn,"Flynn, Gillian",,"=""""","=""9789737332301""",5,4.02,Tritonic,Paperback,240,2008,2006,2020/03/07,2020/03/02,,,read,,,,1,0
34118301,Cartea oglinzilor,E.O. Chirovici,"Chirovici, E.O.",,"=""6067762072""","=""9786067762075""",5,3.51,RAO,Hardcover,298,2017,2017,2020/03/07,2020/03/02,,,read,,,,1,0
27865307,"Omul disparut (Lincoln Rhyme, #5)",Jeffery Deaver,"Deaver, Jeffery",Razvan Petria,"=""9734607324""","=""9789734607327""",5,4.10,Editura RAO,Hardcover,624,2007,2003,2020/03/07,2020/03/02,,,read,,,,1,0
18186923,Misery,Stephen King,"King, Stephen",,"=""9731432337""","=""9789731432335""",5,4.21,Nemira,Paperback,416,2008,1987,2020/03/07,2020/03/02,,,read,,,,1,0
8474866,Eroare judiciară,Anne Holt,"Holt, Anne",Marie-Jeanne Vasiloiu,"=""9737073126""","=""9789737073129""",5,3.72,Editura Trei,Paperback,448,2009,2001,2020/03/07,2020/03/02,,,read,,,,1,0
51122925,Recviem,Jack Ross,"Ross, Jack",,"=""9786069264""","=""""",5,4.33,,Paperback,,2010,,2020/03/07,2020/03/02,,,read,,,,1,0
17907698,Momeala vie,P.J. Tracy,"Tracy, P.J.",,"=""6068255611""","=""9786068255613""",5,4.06,Editura RAO,Paperback,384,2011,2004,2020/03/07,2020/03/02,,,read,,,,1,0
44541610,Detectivul Alex Cross,James Patterson,"Patterson, James",,"=""606609310X""","=""9786066093101""",5,4.04,Editura Rao,Paperback,,2011,2006,2020/03/07,2020/03/02,,,read,,,,1,0
38109978,Lucifer,Michael Cordy,"Cordy, Michael",,"=""9731034277""","=""9789731034270""",4,3.74,RAO,Paperback,384,2008,2001,2020/03/07,2020/03/02,,,read,,,,1,0
24818316,Cameleonul,William Diehl,"Diehl, William",Gratiela Mariana Zotica,"=""9739164927""","=""""",0,3.70,RAO,Paperback,460,1995,1981,,2020/03/07,to-read,to-read (#296),to-read,,,,0,0
251688,Breakfast at Tiffany's and Three Stories,Truman Capote,"Capote, Truman",,"=""""","=""""",0,3.85,Vintage Books,Paperback,142,1993,1958,,2020/03/07,to-read,to-read (#295),to-read,,,,0,0
9924,"The Grass Harp, Including A Tree of Night and Other Stories",Truman Capote,"Capote, Truman",,"=""0679745572""","=""9780679745570""",0,4.01,Vintage,Paperback,272,1993,1956,,2020/03/07,to-read,to-read (#294),to-read,,,,0,0
2281,The Complete Stories of Truman Capote,Truman Capote,"Capote, Truman",Reynolds Price,"=""140009691X""","=""9781400096916""",0,4.19,Vintage,Paperback,320,2005,1993,,2020/03/07,to-read,to-read (#293),to-read,,,,0,0
6340161,"The Tehran Conviction (Jack Teller, #3)",Tom Gabbay,"Gabbay, Tom",,"=""006118845X""","=""9780061188459""",0,3.84,William Morrow,Hardcover,282,2009,2009,,2020/03/07,to-read,to-read (#292),to-read,,,,0,0
745597,"The Lisbon Crossing (Jack Teller, #2)",Tom Gabbay,"Gabbay, Tom",,"=""0061188433""","=""9780061188435""",0,3.61,William Morrow,Hardcover,310,2007,2007,,2020/03/07,to-read,to-read (#291),to-read,,,,0,0
16080693,Jocul lui Gerald,Stephen King,"King, Stephen",,"=""973143125X""","=""9789731431253""",5,3.57,Editura Nemira,Paperback,369,2008,1992,,2020/03/07,to-read,to-read (#290),to-read,,,,0,0
6356190,The Little Sisters of Eluria,Stephen King,"King, Stephen",Michael   Whelan,"=""1880418738""","=""9781880418734""",0,4.19,"Donald M. Grant Publisher, Inc.",Hardcover,312,2008,1998,,2020/03/07,to-read,to-read (#289),to-read,,,,0,0
10566,Lisey's Story,Stephen King,"King, Stephen",,"=""0743289412""","=""9780743289412""",0,3.70,Scribner,Hardcover,513,2006,2006,,2020/03/07,to-read,to-read (#288),to-read,,,,0,0
38355410,Elevation,Stephen King,"King, Stephen",,"=""1982102314""","=""9781982102319""",0,3.65,Scribner ,Hardcover,146,2018,2018,,2020/03/07,to-read,to-read (#287),to-read,,,,0,0
12341557,"The Wind Through the Keyhole (The Dark Tower, #4.5)",Stephen King,"King, Stephen",Jae Lee,"=""""","=""""",0,4.14,Scribner,Kindle Edition,322,2012,2012,,2020/03/07,to-read,to-read (#286),to-read,,,,0,0
10588,Nightmares and Dreamscapes,Stephen King,"King, Stephen",,"=""0450610098""","=""9780450610097""",0,3.95,Hodder and Stoughton,Paperback,836,1994,1993,,2020/03/07,to-read,to-read (#285),to-read,,,,0,0
11602,Hearts in Atlantis,Stephen King,"King, Stephen",,"=""0340818670""","=""9780340818671""",0,3.85,New English Library,Paperback,640,2001,1999,,2020/03/07,to-read,to-read (#284),to-read,,,,0,0
25526965,"End of Watch (Bill Hodges Trilogy, #3)",Stephen King,"King, Stephen",,"=""1501129740""","=""9781501129742""",0,4.10,Scribner,Hardcover,432,2016,2016,,2020/03/07,to-read,to-read (#283),to-read,,,,0,0
43798285,The Institute,Stephen King,"King, Stephen",,"=""""","=""""",0,4.20,Scribner,Hardcover,561,2019,2019,,2020/03/07,to-read,to-read (#282),to-read,,,,0,0
10619,Rose Madder,Stephen King,"King, Stephen",,"=""""","=""""",0,3.75,Hodder & Stoughton,Paperback,595,1996,1995,,2020/03/07,to-read,to-read (#281),to-read,,,,0,0
20926278,Revival,Stephen King,"King, Stephen",,"=""1476770387""","=""9781476770383""",0,3.80,Scribner,Hardcover,405,2014,2014,,2020/03/07,to-read,to-read (#280),to-read,,,,0,0
7912007,"Full Dark, No Stars",Stephen King,"King, Stephen",,"=""1439192561""","=""9781439192566""",0,4.08,Scribner,Hardcover,368,2010,2011,,2020/03/07,to-read,to-read (#279),to-read,,,,0,0
133266,Four Past Midnight,Stephen King,"King, Stephen",,"=""""","=""""",0,3.95,Hodder & Stoughton,Paperback,930,1991,1990,,2020/03/07,to-read,to-read (#278),to-read,,,,0,0
472343,Duma Key,Stephen King,"King, Stephen",,"=""1416552510""","=""9781416552512""",0,3.97,Scribner Book Company,Hardcover,611,2008,2008,,2020/03/07,to-read,to-read (#277),to-read,,,,0,0
10611,The Eyes of the Dragon,Stephen King,"King, Stephen",,"=""""","=""""",0,3.94,Time Warner Paperbacks,Paperback,427,1993,1987,,2020/03/07,to-read,to-read (#276),to-read,,,,0,0
23492589,"Finders Keepers (Bill Hodges Trilogy, #2)",Stephen King,"King, Stephen",,"=""1501100076""","=""9781501100079""",0,4.06,Scribner,Hardcover,434,2015,2015,,2020/03/07,to-read,to-read (#275),to-read,,,,0,0
13596166,Joyland,Stephen King,"King, Stephen",,"=""1781162646""","=""9781781162644""",0,3.93,Titan Publishing Group,Paperback,285,2013,2013,,2020/03/07,to-read,to-read (#274),to-read,,,,0,0
13440,Skeleton Crew,Stephen King,"King, Stephen",,"=""0751504386""","=""9780751504385""",0,3.97,Time Warner Paperbacks,Paperback,612,2002,1985,,2020/03/07,to-read,to-read (#273),to-read,,,,0,0
17660,The Tommyknockers,Stephen King,"King, Stephen",,"=""""","=""""",0,3.59,Signet,Mass Market Paperback,747,1993,1987,,2020/03/07,to-read,to-read (#272),to-read,,,,0,0
813214,The Mist,Stephen King,"King, Stephen",,"=""""","=""""",0,3.94,Signet,Paperback,176,2007,1980,,2020/03/07,to-read,to-read (#271),to-read,,,,0,0
10584,Desperation,Stephen King,"King, Stephen",,"=""""","=""""",0,3.85,Signet Book,Mass Market Paperback,547,1997,1996,,2020/03/07,to-read,to-read (#269),to-read,,,,0,0
11564,The Girl Who Loved Tom Gordon,Stephen King,"King, Stephen",,"=""1416524290""","=""9781416524298""",0,3.63,Pocket,Mass Market Paperback,264,2000,1999,,2020/03/07,to-read,to-read (#270),to-read,,,,0,0
11597,The Dark Half,Stephen King,"King, Stephen",,"=""045052468X""","=""9780450524684""",0,3.80,New English Library,Paperback,469,1990,1989,,2020/03/07,to-read,to-read (#268),to-read,,,,0,0
7278752,Dolores Claiborne,Stephen King,"King, Stephen",,"=""1101138173""","=""9781101138175""",0,3.92,Signet Book,ebook,384,2009,1992,,2020/03/07,to-read,to-read (#267),to-read,,,,0,0
5093,"Song of Susannah (The Dark Tower, #6)",Stephen King,"King, Stephen",Darrel Anderson,"=""1416521496""","=""""",0,3.99,Pocket Books,Mass Market Paperback,544,2006,2004,,2020/03/07,to-read,to-read (#266),to-read,,,,0,0
10585,Insomnia,Stephen King,"King, Stephen",Bettina Blanch Tyroller,"=""8497597729""","=""9788497597722""",0,3.83,Debolsillo,Paperback,896,2005,1994,,2020/03/07,to-read,to-read (#265),to-read,,,,0,0
10628,Night Shift,Stephen King,"King, Stephen",,"=""""","=""""",0,4.03,Hodder & Stoughton,Paperback,409,1979,1978,,2020/03/07,to-read,to-read (#263),to-read,,,,0,0
11570,Dreamcatcher,Stephen King,"King, Stephen",,"=""2226131906""","=""9782226131904""",0,3.65,,Paperback,688,2002,2001,,2020/03/07,to-read,to-read (#264),to-read,,,,0,0
5091,"The Dark Tower (The Dark Tower, #7)",Stephen King,"King, Stephen",Michael   Whelan,"=""""","=""""",0,4.28,Pocket Books,Mass Market Paperback,1050,2006,2004,,2020/03/07,to-read,to-read (#262),to-read,,,,0,0
4978,"Wolves of the Calla (The Dark Tower, #5)",Stephen King,"King, Stephen",Bernie Wrightson,"=""141651693X""","=""9781416516934""",0,4.19,Pocket Books,Mass Market Paperback,960,2006,2003,,2020/03/07,to-read,to-read (#261),to-read,,,,0,0
10589,Bag of Bones,Stephen King,"King, Stephen",,"=""067102423X""","=""9780671024239""",0,3.92,Simon & Schuster Inc,Paperback,736,1999,1998,,2020/03/07,to-read,to-read (#260),to-read,,,,0,0
5096,"Wizard and Glass (The Dark Tower, #4)",Stephen King,"King, Stephen",Dave McKean,"=""0340829788""","=""9780340829783""",0,4.26,New English Library,Paperback,845,2003,1997,,2020/03/07,to-read,to-read (#258),to-read,,,,0,0
11573,The Dead Zone,Stephen King,"King, Stephen",,"=""0451155750""","=""9780451155757""",0,3.96,Signet/New American Library,Mass Market Paperback,402,1980,1979,,2020/03/07,to-read,to-read (#259),to-read,,,,0,0
10567,Cell,Stephen King,"King, Stephen",,"=""1416524517""","=""9781416524519""",0,3.66,Pocket Star Books,Mass Market Paperback,449,2006,2006,,2020/03/07,to-read,to-read (#257),to-read,,,,0,0
233667,Firestarter,Stephen King,"King, Stephen",,"=""""","=""""",0,3.91,Signet,Mass Market Paperback,564,1998,1980,,2020/03/07,to-read,to-read (#256),to-read,,,,0,0
10629,Christine,Stephen King,"King, Stephen",Marie Milpois,"=""2253147699""","=""9782253147695""",0,3.84,LGF,Paperback,411,2001,1983,,2020/03/07,to-read,to-read (#255),to-read,,,,0,0
39662,Different Seasons,Stephen King,"King, Stephen",,"=""0751514624""","=""9780751514629""",0,4.35,Warner Books,Mass Market Paperback,560,1995,1982,,2020/03/07,to-read,to-read (#254),to-read,,,,0,0
34084,"The Waste Lands (The Dark Tower, #3)",Stephen King,"King, Stephen",Ned Dameron,"=""0670032565""","=""9780670032563""",0,4.25,Viking Adult,Hardcover,590,2003,1991,,2020/03/07,to-read,to-read (#253),to-read,,,,0,0
107291,Needful Things,Stephen King,"King, Stephen",,"=""""","=""""",0,3.97,Hodder & Stoughton Ltd,Paperback,790,1992,1991,,2020/03/07,to-read,to-read (#252),to-read,,,,0,0
10603,Cujo,Stephen King,"King, Stephen",,"=""0307348245""","=""9780307348241""",0,3.78,Debolsillo,Mass Market Paperback,432,2006,1981,,2020/03/07,to-read,to-read (#251),to-read,,,,0,0
18775247,"Mr. Mercedes (Bill Hodges Trilogy, #1)",Stephen King,"King, Stephen",,"=""1476754454""","=""9781476754451""",0,4.02,Scribner,Hardcover,437,2014,2014,,2020/03/07,to-read,to-read (#250),to-read,,,,0,0
5094,"The Drawing of the Three (The Dark Tower, #2)",Stephen King,"King, Stephen",,"=""0451210859""","=""9780451210852""",0,4.23,Signet,Paperback,463,2003,1987,,2020/03/07,to-read,to-read (#249),to-read,,,,0,0
10569,On Writing: A Memoir of the Craft,Stephen King,"King, Stephen",,"=""0743455967""","=""9780743455961""",0,4.34,Pocket Books,Mass Market Paperback,320,2002,2000,,2020/03/07,to-read,to-read (#248),to-read,,,,0,0
6320534,Under the Dome,Stephen King,"King, Stephen",,"=""1439148503""","=""9781439148501""",0,3.92,Scribner,Hardcover,1074,2009,2009,,2020/03/07,to-read,to-read (#247),to-read,,,,0,0
149267,The Stand,Stephen King,"King, Stephen",Bernie Wrightson,"=""""","=""""",0,4.35,Doubleday Books,Hardcover,1152,1990,1978,,2020/03/07,to-read,to-read (#246),to-read,,,,0,0
11566,The Green Mile,Stephen King,"King, Stephen",,"=""0451933028""","=""9780451933027""",0,4.48,Penguin Signet,Paperback,592,1996,1996,,2020/03/07,to-read,to-read (#245),to-read,,,,0,0
11590,’Salem’s Lot,Stephen King,"King, Stephen",,"=""0450031063""","=""9780450031069""",0,4.06,New English Library,Paperback,483,1991,1975,,2020/03/07,to-read,to-read (#244),to-read,,,,0,0
10644930,11/22/63,Stephen King,"King, Stephen",,"=""1451627289""","=""9781451627282""",0,4.33,Scribner,Hardcover,849,2011,2011,,2020/03/07,to-read,to-read (#243),to-read,,,,0,0
43615,"The Gunslinger (The Dark Tower, #1)",Stephen King,"King, Stephen",,"=""""","=""""",0,3.92,Plume,Paperback,231,2003,1982,,2020/03/07,to-read,to-read (#242),to-read,,,,0,0
37944314,"Fall Down Dead (Ben Cooper & Diane Fry, #18)",Stephen Booth,"Booth, Stephen",,"=""0751567612""","=""9780751567618""",0,3.92,Sphere,Hardcover,384,2018,2018,,2020/03/07,to-read,to-read (#241),to-read,,,,0,0
33280952,"Dead in the Dark (Ben Cooper & Diane Fry, #17)",Stephen Booth,"Booth, Stephen",,"=""""","=""""",0,3.83,Sphere,Kindle Edition,295,2017,2017,,2020/03/07,to-read,to-read (#240),to-read,,,,0,0
29074950,Secrets of Death (Cooper & Fry #16),Stephen Booth,"Booth, Stephen",,"=""""","=""""",0,3.73,Sphere,Kindle Edition,400,2016,2017,,2020/03/07,to-read,to-read (#239),to-read,,,,0,0
25831890,"The Murder Road (Ben Cooper & Diane Fry, #15)",Stephen Booth,"Booth, Stephen",,"=""0751559946""","=""9780751559941""",0,3.78,"Little, Brown Book Group",Hardcover,416,2015,2015,,2020/03/07,to-read,to-read (#238),to-read,,,,0,0
20094177,"The Corpse Bridge (Ben Cooper & Diane Fry, #14)",Stephen Booth,"Booth, Stephen",,"=""""","=""""",0,3.79,Sphere,Kindle Edition,401,2014,2014,,2020/03/07,to-read,to-read (#237),to-read,,,,0,0
17447624,"Already Dead (Ben Cooper & Diane Fry, #13)",Stephen Booth,"Booth, Stephen",,"=""0751551716""","=""9780751551716""",0,3.79,Sphere,Hardcover,384,2013,2013,,2020/03/07,to-read,to-read (#236),to-read,,,,0,0
12543587,"Dead and Buried (Ben Cooper & Diane Fry, #12)",Stephen Booth,"Booth, Stephen",,"=""1847444814""","=""9781847444813""",0,3.92,Little Brown,Hardcover,384,2013,2012,,2020/03/07,to-read,to-read (#235),to-read,,,,0,0
1187852,Claws (Crime Express),Stephen Booth,"Booth, Stephen",,"=""1905512244""","=""9781905512249""",0,3.57,Crime Express,Paperback,96,2007,2007,,2020/03/07,to-read,to-read (#234),to-read,,,,0,0
10446384,"The Devil's Edge (Ben Cooper & Diane Fry, #11)",Stephen Booth,"Booth, Stephen",,"=""1847444792""","=""9781847444790""",0,3.76,Sphere,Hardcover,344,2011,2011,,2020/03/07,to-read,to-read (#233),to-read,,,,0,0
7599895,"Lost River (Ben Cooper & Diane Fry, #10)",Stephen Booth,"Booth, Stephen",,"=""0007243480""","=""9780007243488""",0,3.78,UK General Books,Hardcover,360,2010,2010,,2020/03/07,to-read,to-read (#232),to-read,,,,0,0
1187849,"Dying to Sin (Ben Cooper & Diane Fry, #8)",Stephen Booth,"Booth, Stephen",,"=""0007243421""","=""9780007243426""",0,3.92,Harper Collins UK,Hardcover,408,2007,2007,,2020/03/07,to-read,to-read (#230),to-read,,,,0,0
6082758,"The Kill Call (Ben Cooper & Diane Fry, #9)",Stephen Booth,"Booth, Stephen",,"=""0007243456""","=""9780007243457""",0,3.81,Harper Collins,Hardcover,408,2009,2009,,2020/03/07,to-read,to-read (#231),to-read,,,,0,0
1187860,"Scared to Live (Ben Cooper & Diane Fry, #7)",Stephen Booth,"Booth, Stephen",,"=""0007172109""","=""9780007172108""",0,3.85,Bantam Dell,Paperback,630,2009,2006,,2020/03/07,to-read,to-read (#229),to-read,,,,0,0
145528,"One Last Breath (Ben Cooper & Diane Fry, #5)",Stephen Booth,"Booth, Stephen",,"=""0440242703""","=""9780440242703""",0,3.87,Bantam,Mass Market Paperback,560,2006,2004,,2020/03/07,to-read,to-read (#228),to-read,,,,0,0
216314,"Blind To The Bones (Ben Cooper & Diane Fry, #4)",Stephen Booth,"Booth, Stephen",Risto Raitio,"=""0440242908""","=""9780440242901""",0,3.84,Bantam,Mass Market Paperback,608,2006,2003,,2020/03/07,to-read,to-read (#227),to-read,,,,0,0
503232,"Blood on the Tongue (Ben Cooper & Diane Fry, #3)",Stephen Booth,"Booth, Stephen",,"=""0743457838""","=""9780743457835""",0,3.93,Pocket Books,Mass Market Paperback,480,2003,2002,,2020/03/07,to-read,to-read (#226),to-read,,,,0,0
522367,"Dancing with the Virgins (Ben Cooper & Diane Fry, #2)",Stephen Booth,"Booth, Stephen",,"=""0743431006""","=""9780743431002""",0,3.84,Pocket,Mass Market Paperback,528,2002,2001,,2020/03/07,to-read,to-read (#225),to-read,,,,0,0
37640637,Huis te koop,Ruth Ware,"Ware, Ruth",Hanneke van Soest,"=""9024581788""","=""9789024581788""",0,3.29,Luitingh Sijthoff,ebook,17,2017,2017,,2020/03/07,to-read,to-read (#224),to-read,,,,0,0
42080142,The Turn of the Key,Ruth Ware,"Ware, Ruth",,"=""1501188771""","=""9781501188770""",0,3.92,Scout Press,Hardcover,337,2019,2019,,2020/03/07,to-read,to-read (#223),to-read,,,,0,0
32895291,The Lying Game,Ruth Ware,"Ware, Ruth",,"=""1501156004""","=""9781501156007""",0,3.53,Scout Press,Hardcover,370,2017,2017,,2020/03/07,to-read,to-read (#222),to-read,,,,0,0
28187230,The Woman in Cabin 10,Ruth Ware,"Ware, Ruth",,"=""1501132938""","=""9781501132933""",0,3.74,Scout Press,Hardcover,341,2016,2016,,2020/03/07,to-read,to-read (#220),to-read,,,,0,0
27834600,"In a Dark, Dark Wood",Ruth Ware,"Ware, Ruth",,"=""1501112333""","=""9781501112331""",0,3.72,Gallery/Scout Press,Paperback,308,2016,2015,,2020/03/07,to-read,to-read (#221),to-read,,,,0,0
573201,The Icarus Agenda,Robert Ludlum,"Ludlum, Robert",,"=""0553278002""","=""9780553278002""",0,3.98,Bantam,Mass Market Paperback,678,1992,1988,,2020/03/07,to-read,to-read (#219),to-read,,,,0,0
