movie_type,title,original_title,movie_genre,rating,launch_date,description,movie_link,movie_image_link,movie_status
2,Monstruos,Cloverfield,13,7.0,2008-01-16,"<p><span style=""color:hsl(0, 0%, 0%);"">A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.</span></p>",https://www.imdb.com/title/tt1060277/,,1
2,Schimbul,Changeling,6,7.8,2008-05-20,"<p><span style=""color:hsl(0, 0%, 0%);"">After Christine's son goes missing, she reaches out to the LAPD to find him. But when they try to pass off an impostor as her son to quieten public protests, she refuses to accept him or give up hope.</span></p>",https://www.imdb.com/title/tt0824747/,,1
2,Cargo,Cargo,13,6.3,2017-10-06,"<p><span style=""color:hsl(0, 0%, 0%);"">After an epidemic spreads all over Australia, a father searches for someone willing to protect his daughter.</span></p>",https://www.imdb.com/title/tt3860916/,,1
2,Black Snake Moan,Black Snake Moan,8,6.9,2006-12-09,"<p><span style=""color:hsl(0, 0%, 0%);"">A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it.</span></p>",https://www.imdb.com/title/tt0462200/,,1
2,Bed Rest,Bed Rest,21,5.0,2022-11-30,"<p><span style=""color:hsl(0, 0%, 0%);"">A pregnant woman on bed rest begins to wonder if her house is haunted or it's all in her head.</span></p>",https://www.imdb.com/title/tt4896168/,,1
2,Acceptat,Accepted,5,6.4,2006-08-18,"<p><span style=""color:hsl(0, 0%, 0%);"">A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.</span></p>",https://www.imdb.com/title/tt0384793/,,1
2,Strada Cloverfield 10,10 Cloverfield Lane,13,7.2,2016-03-08,"<p><span style=""color:hsl(0,0%,0%);"">A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.</span></p>",https://www.imdb.com/title/tt1179933/,,1
2,4x4,4x4,6,5.7,2019-04-04,"<p><span style=""color:hsl(0, 0%, 0%);"">A thug breaks into a specialized car with a special security system that keeps him trapped inside with no one being able to hear him crying for help.</span></p>",https://www.imdb.com/title/tt8561690/,,1
2,Girl in the Box,Girl in the Box,6,6.2,2016-09-10,"<p><span style=""color:hsl(0, 0%, 0%);"">In 1977, a girl is kidnapped and kept in a coffin-sized box. When her captors let her out, it's only to abuse her horribly. Will she ever escape?</span></p>",https://www.imdb.com/title/tt5957584/,,1
2,Napoleon,Napoleon,4,6.4,2023-11-14,"<p><span style=""color:hsl(0, 0%, 0%);"">An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.</span></p>",https://www.imdb.com/title/tt13287846/,,1
2,The Crazies,The Crazies,13,6.5,2010-02-26,"<p><span style=""color:hsl(0, 0%, 0%);"">After a strange and insecure plane crash, an unusual toxic virus enters a quaint farming town. A young couple are quarantined, but they fight for survival along with help from a couple of people.</span></p>",https://www.imdb.com/title/tt0455407/,,1
2,Starry Eyes,Starry Eyes,13,6.0,2014-11-14,"<p><span style=""color:hsl(0,0%,0%);"">A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.</span></p>",https://www.imdb.com/title/tt2793490/,,1
1,The Last of Us,The Last of Us,1,8.8,2023-01-15,"<p><span style=""color:hsl(0,0%,0%);"">After a global pandemic destroys civilization, a hardened survivor takes charge of a 14-year-old girl who may be humanity's last hope.</span></p>",https://www.imdb.com/title/tt3581920/,,1
